央视,#genre#
CETV1,https://cntv.sbs/tv?auth=230830&id=cetv1
CETV2,https://cntv.sbs/tv?auth=230830&id=cetv2
CETV3,http://txycetvbl.centv.cn/cetv3/bjdm.m3u8
CETV4,https://cntv.sbs/tv?auth=230830&id=cetv4
//其他
看天下精选,https://cntv.sbs/tv?auth=230830&id=ktxjx
华语影院,https://cntv.sbs/tv?auth=230830&id=hyyy
电竞天堂,https://cntv.sbs/tv?auth=230830&id=djtt
青春动漫,https://cntv.sbs/tv?auth=230830&id=qcdm
星光影院,https://cntv.sbs/tv?auth=230830&id=xgyy
谍战剧场,https://cntv.sbs/tv?auth=230830&id=dzjc
全球大片,https://cntv.sbs/tv?auth=230830&id=qqdp
热门剧场,https://cntv.sbs/tv?auth=230830&id=rmjc
热门综艺,https://cntv.sbs/tv?auth=230830&id=rmzy
戏曲精选,https://cntv.sbs/tv?auth=230830&id=xqjx
健康养生,https://cntv.sbs/tv?auth=230830&id=jkys
百变课堂,https://cntv.sbs/tv?auth=230830&id=bbkt
宝宝动画,https://cntv.sbs/tv?auth=230830&id=bbdh
//港澳
凤凰中文,https://cntv.sbs/tv/cbn.php?id=xfjcHD
翡翠台,https://pi.0472.org/tv/fct.php
明珠台,https://pi.0472.org/tv/mzt.php
澳视澳门,https://pi.0472.org/tv/asam.php
澳亚卫视,https://pi.0472.org/tv/aoya.php
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
莲花卫视,https://cntv.sbs/tv/lhws.php
//电影
CHC动作电影,http://cntv.sbs/tv/cbn.php?id=chcdzdyHD
CHC家庭影院,http://cntv.sbs/tv/cbn.php?id=chcjtyyHD
CHC电影,http://cntv.sbs/tv/cbn.php?id=chcgqdyHD
//国际
CGTN,https://cntv.sbs/tv?auth=230830&id=cgtn
CGTN记录,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
